Year,PoliceDistrict,Week_Number,Year_Week_Number,NoOfCrimes
2015,SOUTHERN,50,2015_50,19
2015,SOUTHERN,51,2015_51,20
2015,SOUTHERN,52,2015_52,17
2015,SOUTHERN,53,2015_53,11
2016,SOUTHERN,1,2016_1,26
2016,SOUTHERN,2,2016_2,15
2016,SOUTHERN,3,2016_3,18
2016,SOUTHERN,4,2016_4,23
2016,SOUTHERN,5,2016_5,29
2016,SOUTHERN,6,2016_6,19
2016,SOUTHERN,7,2016_7,16
2016,SOUTHERN,8,2016_8,17
2016,SOUTHERN,9,2016_9,18
2016,SOUTHERN,10,2016_10,25
2016,SOUTHERN,11,2016_11,33
2016,SOUTHERN,12,2016_12,27
2016,SOUTHERN,13,2016_13,17
2016,SOUTHERN,14,2016_14,27
2016,SOUTHERN,15,2016_15,28
2016,SOUTHERN,16,2016_16,24
2016,SOUTHERN,17,2016_17,20
2016,SOUTHERN,18,2016_18,43
2016,SOUTHERN,19,2016_19,21
2016,SOUTHERN,20,2016_20,37
2016,SOUTHERN,21,2016_21,28
2016,SOUTHERN,22,2016_22,28
2016,SOUTHERN,23,2016_23,32
2016,SOUTHERN,24,2016_24,43
2016,SOUTHERN,25,2016_25,28
2016,SOUTHERN,26,2016_26,22
2016,SOUTHERN,27,2016_27,23
2016,SOUTHERN,28,2016_28,26
2016,SOUTHERN,29,2016_29,33
2016,SOUTHERN,30,2016_30,28
2016,SOUTHERN,31,2016_31,34
2016,SOUTHERN,32,2016_32,30
2016,SOUTHERN,33,2016_33,32
2016,SOUTHERN,34,2016_34,21
2016,SOUTHERN,35,2016_35,38
2016,SOUTHERN,36,2016_36,33
2016,SOUTHERN,37,2016_37,41
2016,SOUTHERN,38,2016_38,20
2016,SOUTHERN,39,2016_39,24
2016,SOUTHERN,40,2016_40,37
2016,SOUTHERN,41,2016_41,45
2016,SOUTHERN,42,2016_42,25
2016,SOUTHERN,43,2016_43,43
2016,SOUTHERN,44,2016_44,34
2016,SOUTHERN,45,2016_45,36
2016,SOUTHERN,46,2016_46,34
2016,SOUTHERN,47,2016_47,31
2016,SOUTHERN,48,2016_48,39
2016,SOUTHERN,49,2016_49,32
2016,SOUTHERN,50,2016_50,32
2016,SOUTHERN,51,2016_51,21
2016,SOUTHERN,52,2016_52,23
2017,SOUTHERN,1,2017_1,25
2017,SOUTHERN,2,2017_2,25
2017,SOUTHERN,3,2017_3,34
2017,SOUTHERN,4,2017_4,34
2017,SOUTHERN,5,2017_5,33
2017,SOUTHERN,6,2017_6,41
2017,SOUTHERN,7,2017_7,35
2017,SOUTHERN,8,2017_8,54
2017,SOUTHERN,9,2017_9,26
2017,SOUTHERN,10,2017_10,34
2017,SOUTHERN,11,2017_11,28
2017,SOUTHERN,12,2017_12,27
2017,SOUTHERN,13,2017_13,26
2017,SOUTHERN,14,2017_14,33
2017,SOUTHERN,15,2017_15,39
2017,SOUTHERN,16,2017_16,36
2017,SOUTHERN,17,2017_17,30
2017,SOUTHERN,18,2017_18,41
2017,SOUTHERN,19,2017_19,33
2017,SOUTHERN,20,2017_20,36
2017,SOUTHERN,21,2017_21,34
2017,SOUTHERN,22,2017_22,24
2017,SOUTHERN,23,2017_23,46
2017,SOUTHERN,24,2017_24,35
2017,SOUTHERN,25,2017_25,55
2017,SOUTHERN,26,2017_26,35
2017,SOUTHERN,27,2017_27,32
2017,SOUTHERN,28,2017_28,40
2017,SOUTHERN,29,2017_29,26
2017,SOUTHERN,30,2017_30,40
2017,SOUTHERN,31,2017_31,36
2017,SOUTHERN,32,2017_32,41
2017,SOUTHERN,33,2017_33,32
2017,SOUTHERN,34,2017_34,29
2017,SOUTHERN,35,2017_35,23
2017,SOUTHERN,36,2017_36,37
2017,SOUTHERN,37,2017_37,34
2017,SOUTHERN,38,2017_38,33
2017,SOUTHERN,39,2017_39,30
2017,SOUTHERN,40,2017_40,33
2017,SOUTHERN,41,2017_41,33
2017,SOUTHERN,42,2017_42,22
2017,SOUTHERN,43,2017_43,34
2017,SOUTHERN,44,2017_44,23
2017,SOUTHERN,45,2017_45,20
2017,SOUTHERN,46,2017_46,21
2017,SOUTHERN,47,2017_47,29
2017,SOUTHERN,48,2017_48,30
2017,SOUTHERN,49,2017_49,24
2017,SOUTHERN,50,2017_50,30
2017,SOUTHERN,51,2017_51,33
2017,SOUTHERN,52,2017_52,31
2018,SOUTHERN,1,2018_1,34
2018,SOUTHERN,2,2018_2,20
2018,SOUTHERN,3,2018_3,16
2018,SOUTHERN,4,2018_4,26
2018,SOUTHERN,5,2018_5,26
2018,SOUTHERN,6,2018_6,20
2018,SOUTHERN,7,2018_7,18
2018,SOUTHERN,8,2018_8,19
2018,SOUTHERN,9,2018_9,18
2018,SOUTHERN,10,2018_10,20
2018,SOUTHERN,11,2018_11,31
2018,SOUTHERN,12,2018_12,18
2018,SOUTHERN,13,2018_13,22
2018,SOUTHERN,14,2018_14,22
2018,SOUTHERN,15,2018_15,37
2018,SOUTHERN,16,2018_16,25
2018,SOUTHERN,17,2018_17,42
2018,SOUTHERN,18,2018_18,35
2018,SOUTHERN,19,2018_19,30
2018,SOUTHERN,20,2018_20,34
2018,SOUTHERN,21,2018_21,25
2018,SOUTHERN,22,2018_22,30
2018,SOUTHERN,23,2018_23,45
2018,SOUTHERN,24,2018_24,25
2018,SOUTHERN,25,2018_25,25
2018,SOUTHERN,26,2018_26,29
2018,SOUTHERN,27,2018_27,25
2018,SOUTHERN,28,2018_28,24
2018,SOUTHERN,29,2018_29,28
2018,SOUTHERN,30,2018_30,32
2018,SOUTHERN,31,2018_31,39
2018,SOUTHERN,32,2018_32,25
2018,SOUTHERN,33,2018_33,30
2018,SOUTHERN,34,2018_34,27
2018,SOUTHERN,35,2018_35,39
2018,SOUTHERN,36,2018_36,23
2018,SOUTHERN,37,2018_37,27
2018,SOUTHERN,38,2018_38,23
2018,SOUTHERN,39,2018_39,35
2018,SOUTHERN,40,2018_40,29
2018,SOUTHERN,41,2018_41,24
2018,SOUTHERN,42,2018_42,26
2018,SOUTHERN,43,2018_43,21
2018,SOUTHERN,44,2018_44,28
2018,SOUTHERN,45,2018_45,27
2018,SOUTHERN,46,2018_46,16
2018,SOUTHERN,47,2018_47,25
2018,SOUTHERN,48,2018_48,31
2018,SOUTHERN,49,2018_49,23
2018,SOUTHERN,50,2018_50,26
2018,SOUTHERN,51,2018_51,17
2018,SOUTHERN,52,2018_52,22
2019,SOUTHERN,1,2019_1,31
2019,SOUTHERN,2,2019_2,19
2019,SOUTHERN,3,2019_3,20
2019,SOUTHERN,4,2019_4,22
2019,SOUTHERN,5,2019_5,15
2019,SOUTHERN,6,2019_6,15
2019,SOUTHERN,7,2019_7,21
2019,SOUTHERN,8,2019_8,16
2019,SOUTHERN,9,2019_9,26
2019,SOUTHERN,10,2019_10,21
2019,SOUTHERN,11,2019_11,28
2019,SOUTHERN,12,2019_12,25
2019,SOUTHERN,13,2019_13,24
2019,SOUTHERN,14,2019_14,24
2019,SOUTHERN,15,2019_15,18
2019,SOUTHERN,16,2019_16,31
2019,SOUTHERN,17,2019_17,27
2019,SOUTHERN,18,2019_18,32
2019,SOUTHERN,19,2019_19,16
2019,SOUTHERN,20,2019_20,44
2019,SOUTHERN,21,2019_21,24
2019,SOUTHERN,22,2019_22,34
2019,SOUTHERN,23,2019_23,26
2019,SOUTHERN,24,2019_24,20
2019,SOUTHERN,25,2019_25,42
2019,SOUTHERN,26,2019_26,33
2019,SOUTHERN,27,2019_27,44
2019,SOUTHERN,28,2019_28,26
2019,SOUTHERN,29,2019_29,45
2019,SOUTHERN,30,2019_30,44
2019,SOUTHERN,31,2019_31,34
2019,SOUTHERN,32,2019_32,42
2019,SOUTHERN,33,2019_33,28
2019,SOUTHERN,34,2019_34,36
2019,SOUTHERN,35,2019_35,28
2019,SOUTHERN,36,2019_36,37
2019,SOUTHERN,37,2019_37,36
2019,SOUTHERN,38,2019_38,27
2019,SOUTHERN,39,2019_39,38
